"","TransactionID","id_01","id_02","id_03","id_04","id_05","id_06","id_07","id_08","id_09","id_10","id_11","id_12","id_13","id_14","id_15","id_16","id_17","id_18","id_19","id_20","id_21","id_22","id_23","id_24","id_25","id_26","id_27","id_28","id_29","id_30","id_31","id_32","id_33","id_34","id_35","id_36","id_37","id_38","DeviceType","DeviceInfo"
"286",2987928,0,403239,0,0,0,0,NA,NA,0,0,100,"NotFound",NA,-360,"Found","Found",225,NA,266,595,NA,NA,"",NA,NA,NA,"","Found","Found","","ie 11.0 for desktop",NA,"","",FALSE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"287",2987929,-5,210785,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,266,325,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"288",2987938,0,26532,NA,NA,1,0,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,NA,542,533,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"2208x1242","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"289",2987951,-5,363489,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,NA,"New","NotFound",225,NA,427,595,NA,NA,"",NA,NA,NA,"","New","NotFound","","edge 15.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"290",2987957,0,105718,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",NA,-360,"New","NotFound",225,NA,271,507,NA,NA,"",NA,NA,NA,"","New","NotFound","","firefox",NA,"","",FALSE,TRUE,TRUE,TRUE,"desktop","rv:38.0"
"291",2987964,0,92248,NA,NA,6,0,NA,NA,NA,NA,100,"NotFound",20,NA,"New","NotFound",225,15,290,401,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome generic",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","Moto G (4) Build/NPJS25.93-14-10"
"292",2987965,0,202818,NA,NA,0,-1,NA,NA,NA,NA,100,"NotFound",NA,-480,"New","NotFound",166,NA,529,222,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"2208x1242","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"293",2987968,-20,189061,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,NA,"Unknown","",225,NA,153,401,NA,NA,"",NA,NA,NA,"","New","NotFound","","mobile safari 11.0",NA,"","",FALSE,FALSE,FALSE,TRUE,"mobile",""
"294",2987969,0,83415,0,0,0,0,NA,NA,0,0,100,"Found",NA,-360,"Found","Found",166,15,404,146,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 11.1.2","mobile safari 11.0",32,"2732x2048","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"295",2987972,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NotFound",20,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",""
"296",2987989,-5,121925,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,427,507,NA,NA,"",NA,NA,NA,"","Found","Found","","firefox 57.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"297",2988008,-5,243351,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,NA,"New","NotFound",225,NA,266,612,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"298",2988015,-5,89335,NA,NA,1,0,NA,NA,NA,NA,100,"NotFound",49,-360,"New","NotFound",166,NA,352,222,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.0.3","mobile safari 11.0",32,"1136x640","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"299",2988018,-5,108968,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-360,"New","NotFound",166,NA,621,611,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 10.3.3","mobile safari 10.0",32,"1136x640","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"300",2988021,-5,90583,0,0,0,0,NA,NA,0,0,100,"NotFound",49,-360,"Found","Found",166,NA,621,611,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 10.3.3","mobile safari 10.0",32,"1136x640","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"301",2988028,-5,20261,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,215,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"302",2988033,-10,193199,NA,NA,0,-11,NA,NA,NA,NA,100,"NotFound",52,NA,"New","NotFound",225,NA,380,561,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"303",2988038,-10,214880,0,0,9,-27,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,13,186,600,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1280x1024","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"304",2988062,-70,70894,NA,NA,NA,NA,-1,-100,NA,NA,100,"NotFound",57,NA,"New","NotFound",NA,NA,NA,NA,657,41,"IP_PROXY:ANONYMOUS",15,161,159,"Found","New","NotFound","","chrome 62.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","Blade V6 Plus Build/MRA58K"
"305",2988064,-70,400890,0,0,NA,NA,-1,-100,0,0,100,"NotFound",57,NA,"Found","Found",NA,NA,NA,NA,657,41,"IP_PROXY:ANONYMOUS",15,161,159,"Found","Found","Found","","chrome 62.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","Blade V6 Plus Build/MRA58K"
"306",2988080,-5,32732,0,0,1,-1,NA,NA,0,0,100,"NotFound",52,-480,"Found","Found",166,NA,277,177,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"307",2988083,0,156798,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",NA,NA,"New","NotFound",225,NA,290,401,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 61.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","SM-J700M Build/MMB29K"
"308",2988093,0,172450,0,0,0,0,NA,NA,0,0,100,"Found",NA,-300,"Found","Found",166,NA,215,368,NA,NA,"",NA,NA,NA,"","Found","Found","Android 5.1.1","chrome 62.0 for android",32,"960x540","match_status:2",TRUE,FALSE,TRUE,TRUE,"mobile","SM-G530T"
"309",2988140,-40,341322,0,0,0,0,NA,NA,0,0,100,"NotFound",18,-300,"Found","Found",166,15,321,391,NA,NA,"",NA,NA,NA,"","Found","Found","Android 7.0","chrome 61.0 for android",32,"1280x720","match_status:2",TRUE,FALSE,TRUE,TRUE,"mobile","LGMP260 Build/NRD90U"
"310",2988166,-5,137421,NA,NA,1,0,NA,NA,NA,NA,100,"NotFound",25,-300,"New","NotFound",166,NA,542,368,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"311",2988170,-5,207015,NA,NA,12,-20,NA,NA,NA,NA,100,"NotFound",49,-360,"New","NotFound",166,13,226,521,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"312",2988171,-5,13766,0,0,1,0,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,529,484,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"313",2988177,-5,187878,0,0,0,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,153,397,NA,NA,"",NA,NA,NA,"","Found","Found","","firefox 57.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"314",2988182,-5,65331,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,NA,390,489,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"315",2988192,0,188728,0,0,0,0,NA,NA,0,0,100,"NotFound",20,NA,"Found","Found",225,NA,254,507,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","SM-E500M Build/KTU84P"
"316",2988204,-5,127122,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,NA,630,535,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"2436x1125","match_status:1",TRUE,FALSE,FALSE,FALSE,"mobile","iOS Device"
"317",2988209,-5,35530,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-480,"New","NotFound",166,18,529,222,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"318",2988211,-5,21901,0,0,0,0,NA,NA,0,0,100,"Found",52,-480,"Found","Found",166,18,529,222,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"319",2988221,-5,212549,0,0,0,0,NA,NA,0,0,100,"Found",52,-480,"Found","Found",166,18,529,222,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"320",2988227,0,305661,NA,NA,2,-13,NA,NA,NA,NA,100,"NotFound",NA,-360,"New","NotFound",225,NA,414,507,NA,NA,"",NA,NA,NA,"","New","NotFound","","ie 11.0 for desktop",NA,"","",FALSE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"321",2988246,-45,68481,0,0,11,-26,NA,NA,0,0,100,"NotFound",49,-300,"Found","Found",166,12,321,597,NA,NA,"",NA,NA,NA,"","Found","Found","Android 7.0","samsung browser 6.2",32,"2220x1080","match_status:2",TRUE,FALSE,TRUE,FALSE,"mobile","SAMSUNG SM-G950U Build/NRD90M"
"322",2988257,-5,47714,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,100,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"323",2988267,-5,13019,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,100,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"324",2988304,-5,16989,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,100,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"325",2988308,-20,384366,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,NA,"Unknown","",225,NA,176,507,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 61.0",NA,"","",FALSE,FALSE,FALSE,TRUE,"desktop",""
"326",2988311,-5,1502,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,100,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"327",2988312,-5,6018,NA,NA,2,0,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,13,193,533,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","ie 11.0 for desktop",24,"1280x1024","match_status:2",TRUE,TRUE,FALSE,TRUE,"desktop","Trident/7.0"
"328",2988325,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NotFound",14,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",""
"329",2988339,-10,16090,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,100,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"330",2988340,-5,106978,NA,NA,0,-10,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,15,352,597,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.1","mobile safari 11.0",32,"2208x1242","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"331",2988342,-5,21240,0,0,1,-10,NA,NA,0,0,100,"Found",49,-300,"Found","Found",166,15,352,597,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 11.1.1","mobile safari 11.0",32,"2208x1242","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"332",2988356,-5,21193,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,312,256,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"333",2988368,0,54495,NA,NA,14,-36,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,13,410,439,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","ie 11.0 for desktop",24,"1600x900","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","rv:11.0"
"334",2988370,0,22207,0,0,0,0,NA,NA,0,0,100,"NotFound",NA,-300,"Found","Found",166,15,390,549,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_12_6","chrome 61.0",24,"1440x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","MacOS"
"335",2988378,-10,14616,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,100,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"336",2988380,-5,56622,NA,NA,1,0,NA,NA,NA,NA,100,"NotFound",52,-300,"New","NotFound",166,15,410,600,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","edge 15.0",24,"","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"337",2988389,-15,75604,NA,NA,NA,NA,4,-15,-8,-9,90.9100036621094,"NotFound",52,-360,"New","NotFound",NA,NA,NA,NA,724,14,"IP_PROXY:ANONYMOUS",15,460,142,"Found","Found","Found","Windows 7","chrome 62.0",24,"1920x1200","",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"338",2988393,-10,4568,0,0,0,0,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,100,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"339",2988396,0,67393,0,0,12,-9,NA,NA,0,0,100,"NotFound",NA,-300,"Found","Found",166,15,321,177,NA,NA,"",NA,NA,NA,"","Found","Found","iOS 11.1.1","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"340",2988409,0,86545,NA,NA,22,-7,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,15,303,368,NA,NA,"",NA,NA,NA,"","New","NotFound","Android","chrome 61.0",32,"855x480","match_status:2",TRUE,FALSE,TRUE,TRUE,"mobile",""
"341",2988431,-5,67168,0,0,0,-5,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,529,600,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"342",2988448,-5,62059,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,NA,100,535,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,FALSE,FALSE,"mobile","iOS Device"
"343",2988449,0,75800,0,0,1,-22,NA,NA,0,0,100,"NotFound",NA,-300,"Found","Found",166,15,410,333,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","ie 11.0 for desktop",24,"","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"344",2988451,-5,40828,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-360,"New","NotFound",166,NA,215,214,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 7","chrome 62.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"345",2988469,-5,201476,NA,NA,6,-6,NA,NA,0,0,94.0500030517578,"NotFound",52,-300,"New","NotFound",166,13,410,277,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"346",2988475,0,112536,0,0,0,0,NA,NA,0,0,100,"NotFound",NA,-300,"Found","Found",166,NA,390,549,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_10_5","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","MacOS"
"347",2988484,0,112943,0,0,0,0,NA,NA,0,0,100,"NotFound",NA,-300,"Found","Found",166,NA,215,391,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10.9","firefox 57.0",24,"1440x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","rv:57.0"
"348",2988495,-5,113461,NA,NA,1,-7,NA,NA,NA,NA,100,"Found",52,-300,"New","NotFound",166,15,617,161,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 10","edge 15.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"349",2988512,-5,74852,NA,NA,0,0,NA,NA,0,0,96.4700012207031,"NotFound",49,-360,"New","NotFound",166,NA,529,214,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_12_6","safari generic",24,"2560x1600","match_status:2",TRUE,FALSE,FALSE,TRUE,"desktop","MacOS"
"350",2988513,-5,15103,NA,NA,7,0,NA,NA,0,0,97.5,"NotFound",52,-300,"New","NotFound",166,12,410,600,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1920x1080","match_status:0",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"351",2988535,-5,36696,NA,NA,12,-7,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,13,410,391,NA,NA,"",NA,NA,NA,"","New","NotFound","Mac OS X 10_12_6","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","MacOS"
"352",2988549,0,198556,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",NA,NA,"New","NotFound",225,NA,427,563,NA,NA,"",NA,NA,NA,"","New","NotFound","","chrome 62.0 for android",NA,"","",FALSE,FALSE,TRUE,TRUE,"mobile","SM-G920I Build/NRD90M"
"353",2988565,0,23946,0,0,NA,NA,NA,NA,0,0,100,"NotFound",NA,-300,"Found","Found",166,NA,215,391,NA,NA,"",NA,NA,NA,"","Found","Found","Windows Vista","chrome 49.0",24,"1366x768","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Windows"
"354",2988567,-5,2020,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",52,-360,"New","NotFound",166,NA,454,214,NA,NA,"",NA,NA,NA,"","New","NotFound","Windows 8.1","chrome 62.0",24,"1600x900","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"355",2988568,-5,119047,0,0,0,-5,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,529,600,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"356",2988610,0,34247,NA,NA,2,0,NA,NA,3,0,95.6500015258789,"NotFound",NA,-300,"New","NotFound",166,15,390,489,NA,NA,"",NA,NA,NA,"","Found","Found","Mac OS X 10_13_1","safari generic",24,"4096x2304","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","MacOS"
"357",2988621,-5,85586,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,NA,529,161,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"2208x1242","match_status:1",TRUE,FALSE,FALSE,FALSE,"mobile","iOS Device"
"358",2988622,0,59044,2,0,5,-6,NA,NA,2,0,100,"NotFound",NA,-300,"Found","Found",166,13,410,549,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","ie 11.0 for desktop",24,"1366x768","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"359",2988623,-5,353816,0,0,3,-19,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,15,417,507,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"360",2988655,-5,133862,0,0,3,0,NA,NA,0,0,100,"NotFound",52,NA,"Found","Found",225,NA,254,507,NA,NA,"",NA,NA,NA,"","Found","Found","","chrome 62.0",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","Windows"
"361",2988663,-5,78700,0,0,0,0,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,529,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1366x768","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"362",2988667,-5,112867,NA,NA,10,-33,NA,NA,7,0,94.0500030517578,"NotFound",52,-300,"New","NotFound",166,13,410,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1024x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"363",2988672,-5,200318,0,0,9,-33,NA,NA,7,0,100,"Found",52,-300,"Found","Found",166,13,410,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1024x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"364",2988678,-5,319622,0,0,11,-33,NA,NA,4,0,100,"Found",52,-300,"Found","Found",166,13,410,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 7","chrome 62.0",24,"1024x768","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"365",2988686,-25,318810,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,NA,"Unknown","",225,NA,427,127,NA,NA,"",NA,NA,NA,"","New","NotFound","","mobile safari 11.0",NA,"","",FALSE,FALSE,FALSE,TRUE,"mobile",""
"366",2988688,0,3661,0,0,0,0,NA,NA,0,0,100,"Found",NA,-300,"Found","Found",166,NA,553,500,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","ie 11.0 for desktop",24,"","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"367",2988690,-45,43157,NA,NA,0,-11,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,15,193,391,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.2","mobile safari 11.0",32,"1136x640","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"368",2988696,0,76488,NA,NA,1,0,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,15,215,439,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.1.1","mobile safari 11.0",32,"2048x1536","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"369",2988698,-5,81500,NA,NA,5,-5,NA,NA,0,0,95.1600036621094,"NotFound",52,NA,"New","NotFound",166,13,216,214,NA,NA,"",NA,NA,NA,"","Found","Found","","ie 11.0 for desktop",NA,"","",FALSE,FALSE,TRUE,TRUE,"desktop","rv:11.0"
"370",2988701,-5,86328,0,0,1,0,NA,NA,0,0,100,"NotFound",52,-300,"Found","Found",166,NA,542,533,NA,NA,"",NA,NA,NA,"","Found","Found","Windows 10","chrome 62.0",24,"1920x1080","match_status:2",TRUE,FALSE,TRUE,TRUE,"desktop","Windows"
"371",2988702,-20,171610,0,0,13,-34,2,-33,0,0,100,"NotFound",15,-300,"Found","Found",166,12,317,549,252,14,"IP_PROXY:TRANSPARENT",11,321,184,"Found","Found","Found","iOS 11.1.2","mobile safari 11.0",32,"2208x1242","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"372",2988705,-5,98309,0,0,0,0,NA,NA,0,0,100,"Found",52,-300,"Found","Found",166,NA,529,161,NA,NA,"",NA,NA,NA,"","Found","Found","Windows Vista","chrome 49.0",24,"1280x800","match_status:2",TRUE,FALSE,TRUE,FALSE,"desktop","Windows"
"373",2988706,-20,50100,0,0,12,-34,2,-33,0,0,100,"Found",15,-300,"Found","Found",166,12,317,549,252,14,"IP_PROXY:TRANSPARENT",11,321,184,"Found","Found","Found","iOS 11.1.2","mobile safari 11.0",32,"2208x1242","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"374",2988710,-25,62250,NA,NA,5,-5,NA,NA,0,0,95.0800018310547,"NotFound",63,NA,"Unknown","",166,13,216,214,NA,NA,"",NA,NA,NA,"","Found","Found","","ie 11.0 for desktop",NA,"","",FALSE,FALSE,FALSE,TRUE,"desktop","rv:11.0"
"375",2988713,0,85420,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",NA,-300,"New","NotFound",166,NA,621,600,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 11.0.3","mobile safari 11.0",32,"1334x750","match_status:1",TRUE,FALSE,TRUE,TRUE,"mobile","iOS Device"
"376",2988714,-55,83328,0,0,9,-100,17,-13,0,0,100,"NotFound",11,-300,"Found","Found",166,13,365,489,228,14,"IP_PROXY:TRANSPARENT",11,426,117,"Found","Found","Found","Windows 7","ie 11.0 for desktop",24,"1440x900","match_status:2",TRUE,TRUE,TRUE,TRUE,"desktop","Trident/7.0"
"377",2988717,-10,118398,NA,NA,9,-30,12,-36,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,12,122,549,252,14,"IP_PROXY:TRANSPARENT",11,321,184,"Found","New","NotFound","iOS 11.1.2","mobile safari generic",32,"1334x750","match_status:2",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"378",2988719,-5,43301,NA,NA,0,0,NA,NA,NA,NA,100,"NotFound",49,-300,"New","NotFound",166,NA,548,277,NA,NA,"",NA,NA,NA,"","New","NotFound","iOS 10.3.2","mobile safari 10.0",32,"2208x1242","match_status:1",TRUE,FALSE,FALSE,TRUE,"mobile","iOS Device"
"379",2988722,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NotFound",14,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","","","","",NA,"","",NA,NA,NA,NA,"",""
